delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,14,2,1,space,0.26523090002592653,None,50,1,[2.4632969999220222],[2.463307600002736],1,2,14,3,67.79468280007131,,67.78028080007061,67.79468280007131,68.79522049997468,68.79522049997468,68.79522049997468,69.06239019997884,space,0.26523090002592653,None,69.06346279999707,69.16192396666544,69.46636680001393,69.45517089997884,69.45567649998702,69.46636680001393,69.46636680001393,69.46636680001393,71.93005990004167,50,1,[2.4632969999220222],[2.463307600002736],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,15,3,1,space,0.29514619999099523,None,200,1,[2.489586799987592],[2.48959739995189],1,3,15,9,71.94495839998126,,71.93044840008952,71.94495839998126,72.94480020005722,72.94480020005722,72.94480020005722,73.24566060001962,space,0.29514619999099523,None,73.24639600003138,73.34536246670565,73.65626570000313,73.6453790999949,73.64602740004193,73.65626570000313,73.65626570000313,73.65626570000313,76.14625460002571,200,1,[2.489586799987592],[2.48959739995189],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,16,4,1,space,0.027329300064593554,None,400,1,[3.7462049999739975],[3.746217899955809],1,4,16,5,76.16172600002028,,76.14652389998082,76.16172600002028,77.161646499997,77.161646499997,77.161646499997,77.19693390000612,space,0.027329300064593554,None,77.19821559998672,77.91162666672996,78.21713210002054,78.20622330007609,78.20670209999662,78.21713210002054,78.21713210002054,78.21713210002054,81.96395780006424,400,1,[3.7462049999739975],[3.746217899955809],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,17,5,1,space,0.3246633999515325,None,100,1,[2.022009800071828],[2.022019200026989],1,5,17,10,81.9783767000772,,81.96438830008265,81.9783767000772,82.97866270004306,82.97866270004306,82.97866270004306,83.31341330008581,space,0.3246633999515325,None,83.31525680003688,83.72877176670978,84.04039580002427,84.02976090006996,84.03039199998602,84.04039580002427,84.04039580002427,84.04039580002427,86.06274650001433,100,1,[2.022009800071828],[2.022019200026989],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,18,6,1,space,0.3638803999638185,None,100,1,[1.5898502999916673],[1.5898669000016525],1,6,18,4,86.07864159997553,,86.06302790006157,86.07864159997553,87.07866920006927,87.07866920006927,87.07866920006927,87.44549610000104,space,0.3638803999638185,None,87.44627750001382,87.84467866673755,88.15817010006867,88.14711290004198,88.14769750006963,88.15817010006867,88.15817010006867,88.15817010006867,89.74839940003585,100,1,[1.5898502999916673],[1.5898669000016525],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,19,7,1,space,0.29364119993988425,None,700,1,[1.9603063999675214],[1.96032529999502],1,7,19,1,89.76192439999431,,89.74869620008394,89.76192439999431,90.76208610006142,90.76208610006142,90.76208610006142,91.06292799999937,space,0.29364119993988425,None,91.06422240007669,91.47852746671221,91.78763450006954,91.7773854000261,91.77797649998683,91.78763450006954,91.78763450006954,91.78763450006954,93.74847150000278,700,1,[1.9603063999675214],[1.96032529999502],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,20,8,1,space,0.2779603999806568,None,500,1,[2.6431356000248343],[2.6431438999716192],1,8,20,8,93.76157460000832,,93.74894870002754,93.76157460000832,94.76201100007165,94.76201100007165,94.76201100007165,95.04561600007582,space,0.2779603999806568,None,95.04667670000345,95.74500336667212,96.05312459997367,96.0421693000244,96.04270400002133,96.05312459997367,96.05312459997367,96.05312459997367,98.69656439998653,500,1,[2.6431356000248343],[2.6431438999716192],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,21,9,1,space,1.0462687000399455,None,100,1,[1.5301039000041783],[1.5301179999951273],1,9,21,7,98.71161240001675,,98.6968086999841,98.71161240001675,99.71215170004871,99.71215170004871,99.71215170004871,100.76280929998029,space,1.0462687000399455,None,100.76367410004605,101.16211596673044,101.46706360008102,101.45594950008672,101.4565168999834,101.46706360008102,101.46706360008102,101.46706360008102,102.99766400002409,100,1,[1.5301039000041783],[1.5301179999951273],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,22,10,1,space,0.3072026999434456,None,800,1,[1.8886767000658438],[1.8886907000560313],1,10,22,11,103.01174019998871,,102.99797330005094,103.01174019998871,104.01235710002948,104.01235710002948,104.01235710002948,104.32990360003896,space,0.3072026999434456,None,104.33122669998556,105.04526806675518,105.35884250001982,105.348163900082,105.34871030005161,105.35884250001982,105.35884250001982,105.35884250001982,107.24793720000889,800,1,[1.8886767000658438],[1.8886907000560313],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,23,11,1,space,0.4159525000723079,None,150,1,[3.6925053999293596],[3.692523999954574],1,11,23,0,107.26171620003879,,107.24828290008008,107.26171620003879,108.26169579999987,108.26169579999987,108.26169579999987,108.67935650004074,space,0.4159525000723079,None,108.68085380003322,108.7785154666674,109.08791430003475,109.07631250005215,109.07741010002792,109.08791430003475,109.08791430003475,109.08791430003475,112.78100620000623,150,1,[3.6925053999293596],[3.692523999954574],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,24,0,2,space,0.5074384999461472,None,100,1,[1.9432017999934033],[1.9432120999554172],2,0,24,0,112.79510750004556,,112.7814583000727,112.79510750004556,113.79571680002846,113.79571680002846,113.79571680002846,114.31314169999678,space,0.5074384999461472,None,114.31482590001542,114.42853676673646,114.73585350008216,114.72546930005774,114.72609160002321,114.73585350008216,114.73585350008216,114.73585350008216,116.67937270004768,100,1,[1.9432017999934033],[1.9432120999554172],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,25,1,2,space,0.36280500004068017,None,400,1,[3.94692249991931],[3.946935800020583],2,1,25,5,116.69527130003553,,116.6795985000208,116.69527130003553,117.69540550000966,117.69540550000966,117.69540550000966,118.06265570002142,space,0.36280500004068017,None,118.0635824999772,118.76190856664131,119.06857600004878,119.05652840004768,119.05715540004894,119.06857600004878,119.06857600004878,119.06857600004878,123.01622260001022,400,1,[3.94692249991931],[3.946935800020583],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,26,2,2,space,0.3409774999599904,None,200,1,[1.9755141000496224],[1.9755332000786439],2,2,26,1,123.02840609999839,,123.01664140005596,123.02840609999839,124.02874660002999,124.02874660002999,124.02874660002999,124.37972079997417,space,0.3409774999599904,None,124.38057799998205,124.77887656673944,125.08973360003438,125.0794497000752,125.08016210002825,125.08973360003438,125.08973360003438,125.08973360003438,127.06582500005607,200,1,[1.9755141000496224],[1.9755332000786439],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,27,3,2,space,0.4667225000448525,None,500,1,[3.194671700010076],[3.1946826999774203],2,3,27,2,127.07858950004447,,127.06627750000916,127.07858950004447,128.07872280001175,128.07872280001175,128.07872280001175,128.54657140001655,space,0.4667225000448525,None,128.5477676000446,129.26175836666178,129.56860550004058,129.5577304000035,129.5582427000627,129.56860550004058,129.56860550004058,129.56860550004058,132.76377399999183,500,1,[3.194671700010076],[3.1946826999774203],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,28,4,2,space,0.4007522000465542,None,600,1,[2.1077528999885544],[2.1077642999589443],2,4,28,11,132.7784184999764,,132.76412459998392,132.7784184999764,133.77832320006564,133.77832320006564,133.77832320006564,134.19555479998235,space,0.4007522000465542,None,134.19627930002753,134.89492496668052,135.20518769999035,135.19618149998132,135.1965878000483,135.20518769999035,135.20518769999035,135.20518769999035,137.31334100000095,600,1,[2.1077528999885544],[2.1077642999589443],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,29,5,2,space,0.3227241999702528,None,300,1,[2.5092653000028804],[2.50928220001515],2,5,29,4,137.3282572000753,,137.31365620007273,137.3282572000753,138.3281581000192,138.3281581000192,138.3281581000192,138.66261980007403,space,0.3227241999702528,None,138.6636337999953,139.06212056667235,139.36982240004,139.3563068000367,139.35685510002077,139.36982240004,139.36982240004,139.36982240004,141.87963189999573,300,1,[2.5092653000028804],[2.50928220001515],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,30,6,2,space,0.2227195999585092,None,100,1,[4.8754211000632495],[4.875433500041254],2,6,30,9,141.89528509997763,,141.87999460007995,141.89528509997763,142.8949142000638,142.8949142000638,142.8949142000638,143.12893220002297,space,0.2227195999585092,None,143.1299374999944,143.22837216669384,143.5379415000789,143.52706960006617,143.52766420005355,143.5379415000789,143.5379415000789,143.5379415000789,148.41385050001554,100,1,[4.8754211000632495],[4.875433500041254],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,31,7,2,space,0.36954909993801266,None,100,1,[1.7906776999589056],[1.7906908000586554],2,7,31,6,148.42816740006674,,148.41444520000368,148.42816740006674,149.42871720006224,149.42871720006224,149.42871720006224,149.8129665000597,space,0.36954909993801266,None,149.81392330001108,149.92884966667432,150.23831450007856,150.22734240000136,150.22797660005745,150.23831450007856,150.23831450007856,150.23831450007856,152.02933609997854,100,1,[1.7906776999589056],[1.7906908000586554],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,32,8,2,space,0.6267979999538511,None,600,1,[1.9789367000339553],[1.9789537999313325],2,8,32,8,152.04505730001256,,152.02965380006935,152.04505730001256,153.02884590008762,153.02884590008762,153.04543669999111,153.66266090003774,space,0.6267979999538511,None,153.6636348000029,154.36197486665722,154.66842120001093,154.6575490999967,154.65805309999269,154.66842120001093,154.66842120001093,154.66842120001093,156.64791960001457,600,1,[1.9789367000339553],[1.9789537999313325],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,33,9,2,space,0.36486760003026575,None,100,1,[1.6226035999134183],[1.6226158000063151],2,9,33,3,156.6617062999867,,156.6483537000604,156.6617062999867,157.66203040000983,157.66203040000983,157.66203040000983,158.0290871000616,space,0.36486760003026575,None,158.02995280001778,158.12819926668115,158.4396930000512,158.4293217000086,158.4298698999919,158.4396930000512,158.4396930000512,158.4396930000512,160.06262410001364,100,1,[1.6226035999134183],[1.6226158000063151],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,34,10,2,space,0.2763329999288544,None,300,1,[4.077644999953918],[4.077660100068897],2,10,34,7,160.07865240005776,,160.06290660006925,160.07865240005776,161.0620696999831,161.0620696999831,161.078612399986,161.34603620006237,space,0.2763329999288544,None,161.3474005999742,161.76208806672756,162.06830070004798,162.05621250008699,162.05711890000384,162.06830070004798,162.06830070004798,162.06830070004798,166.1463775000302,300,1,[4.077644999953918],[4.077660100068897],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,35,11,2,space,0.41796120000071824,None,300,1,[1.9843237000750378],[1.984341699979268],2,11,35,10,166.16179000004195,,166.14669449999928,166.16179000004195,167.16183170001023,167.16183170001023,167.16183170001023,167.58051990007516,space,0.41796120000071824,None,167.5819544000551,167.99534946674638,168.3116043000482,168.2981742999982,168.29885760007892,168.3116043000482,168.3116043000482,168.3116043000482,170.29643970006146,300,1,[1.9843237000750378],[1.984341699979268],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,36,0,3,space,0.3175971999298781,None,100,1,[1.761656100046821],[1.761688300059177],3,0,36,9,170.3123714000685,,170.2968365000561,170.3123714000685,171.31219149997924,171.31219149997924,171.31219149997924,171.64550520002376,space,0.3175971999298781,None,171.64647700008936,171.74505336670362,172.05310160003137,172.04179070005193,172.04216220008675,172.05310160003137,172.05310160003137,172.05310160003137,173.81542140000965,100,1,[1.761656100046821],[1.761688300059177],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,37,1,3,space,0.40763399994466454,None,100,1,[2.9075127999531105],[2.9075344000011683],3,1,37,6,173.82847599999513,,173.81590440007858,173.82847599999513,174.82915430003777,174.82915430003777,174.82915430003777,175.2461846000515,space,0.40763399994466454,None,175.2470981000224,175.34529956669238,175.65721830003895,175.64790199999698,175.648449899978,175.65721830003895,175.65721830003895,175.65721830003895,178.5653636000352,100,1,[2.9075127999531105],[2.9075344000011683],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,38,2,3,space,0.2800715999910608,None,600,1,[2.2421431000111625],[2.2421526000835],3,2,38,5,178.57857670006342,,178.5658368000295,178.57857670006342,179.58040940004867,179.58040940004867,179.58040940004867,179.86281060008332,space,0.2800715999910608,None,179.8638079999946,180.57822656672604,180.88678719999734,180.87725760007743,180.87781880004331,180.88678719999734,180.88678719999734,180.88678719999734,183.12923830002546,600,1,[2.2421431000111625],[2.2421526000835],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,39,3,3,space,0.41092520009260625,None,350,1,[3.8125976000446826],[3.812614000053145],3,3,39,4,183.14514270005748,,183.12950889999047,183.14514270005748,184.1449411000358,184.1449411000358,184.1449411000358,184.56229100003839,space,0.41092520009260625,None,184.56291770003736,184.96136416664038,185.26719300006516,185.25791280006524,185.25829440006055,185.26719300006516,185.26719300006516,185.26719300006516,189.0803172000451,350,1,[3.8125976000446826],[3.812614000053145],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,40,4,3,space,0.3260618000058457,None,500,1,[2.065058400039561],[2.0650748000480235],3,4,40,7,189.09504939999897,,189.08072870003525,189.09504939999897,190.0948121000547,190.0948121000547,190.0948121000547,190.42982550000306,space,0.3260618000058457,None,190.43108580005355,190.84493296669487,191.14801330002956,191.1393826000858,191.1397430000361,191.14801330002956,191.14801330002956,191.14801330002956,193.2134653000394,500,1,[2.065058400039561],[2.0650748000480235],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,41,5,3,space,0.6548280999995768,None,200,1,[1.7104772999882698],[1.7104924999875948],3,5,41,10,193.2281207999913,,193.2137787999818,193.2281207999913,194.22827409999445,194.22827409999445,194.22827409999445,194.89661280007567,space,0.6548280999995768,None,194.89809000003152,195.31199276674695,195.61803810007405,195.60863909998443,195.60910940007307,195.61803810007405,195.61803810007405,195.61803810007405,197.32904750003945,200,1,[1.7104772999882698],[1.7104924999875948],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,42,6,3,space,0.5044905000831932,None,600,1,[2.09438050002791],[2.094388799974695],3,6,42,11,197.3448822000064,,197.32938540005125,197.3448822000064,198.32896620000247,198.32896620000247,198.34511800005566,198.84646580007393,space,0.5044905000831932,None,198.84770170005504,199.56207546667818,199.86733390006702,199.85634100006428,199.85683930001687,199.86733390006702,199.86733390006702,199.86733390006702,201.96199630002957,600,1,[2.09438050002791],[2.094388799974695],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,43,7,3,space,0.7480978000676259,None,400,1,[2.176378900068812],[2.176390100037679],3,7,43,0,201.97851170005742,,201.96223740000278,201.97851170005742,202.96220359997824,202.96220359997824,202.9776859000558,203.71309720003046,space,0.7480978000676259,None,203.71397949999664,203.82845506671973,204.1367881000042,204.12723580002785,204.1276901999954,204.1367881000042,204.1367881000042,204.1367881000042,206.31352080008946,400,1,[2.176378900068812],[2.176390100037679],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,44,8,3,space,0.3325817999430001,None,500,1,[3.491090099909343],[3.491103999898769],3,8,44,1,206.32802370004356,,206.31381670001429,206.32802370004356,207.32793030003086,207.32793030003086,207.32793030003086,207.6624720999971,space,0.3325817999430001,None,207.66345390002243,208.0619861666967,208.37186190008651,208.35818209999707,208.3585812000092,208.37186190008651,208.37186190008651,208.37186190008651,211.86340100003872,500,1,[3.491090099909343],[3.491103999898769],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,45,9,3,space,0.35438380006235093,None,400,1,[3.4231844999594614],[3.4231967999367043],3,9,45,8,211.87825950002298,,211.8636626000516,211.87825950002298,212.8783642000053,212.8783642000053,212.8783642000053,213.24578780005686,space,0.35438380006235093,None,213.24683179997373,213.94494486664578,214.25814260006882,214.24797899997793,214.24848890001886,214.25814260006882,214.25814260006882,214.25814260006882,217.68168370006606,400,1,[3.4231844999594614],[3.4231967999367043],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,46,10,3,space,0.43777249997947365,None,200,1,[2.0697401999495924],[2.0697560999542475],3,10,46,3,217.6951932000229,,217.68201410002075,217.6951932000229,218.69523170008324,218.69523170008324,218.69523170008324,219.14557849999983,space,0.43777249997947365,None,219.14677810005378,219.24505306670133,219.56061679997947,219.5496812000638,219.55022360000294,219.56061679997947,219.56061679997947,219.56061679997947,221.63075050001498,200,1,[2.0697401999495924],[2.0697560999542475],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,47,11,3,space,0.4260643000015989,None,800,1,[1.7265929999994114],[1.7266055999789387],3,11,47,2,221.6452368000755,,221.63103360007517,221.6452368000755,222.64559430000372,222.64559430000372,222.64559430000372,223.0792590000201,space,0.4260643000015989,None,223.0801759000169,223.7784989666582,224.08589780004695,224.07637270004489,224.07695620006416,224.08589780004695,224.08589780004695,224.08589780004695,225.81284320005216,800,1,[1.7265929999994114],[1.7266055999789387],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,48,0,4,space,0.9942823000019416,None,300,1,[2.180784499971196],[2.1808008999796584],4,0,48,6,225.82896030007396,,225.8131523000775,225.82896030007396,226.81214729999192,226.81214729999192,226.82868749997579,227.8126615000656,space,0.9942823000019416,None,227.81358760001604,227.91199726664152,228.21783890004735,228.20624740002677,228.20680960000027,228.21783890004735,228.21783890004735,228.21783890004735,230.3990745000774,300,1,[2.180784499971196],[2.1808008999796584],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,49,1,4,space,0.7517589000053704,None,500,1,[3.8892374000279233],[3.889250800013542],4,1,49,11,230.41188879997935,,230.3994749999838,230.41188879997935,231.41207510000095,231.41207510000095,231.41207510000095,232.17941079998855,space,0.7517589000053704,None,232.18056880007498,232.89538746670976,233.20777930004988,233.1973852000665,233.19797700003255,233.20777930004988,233.20777930004988,233.20777930004988,237.09745310002472,500,1,[3.8892374000279233],[3.889250800013542],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,50,2,4,space,0.28852860000915825,None,400,1,[2.6089109000749886],[2.60892930009868],4,2,50,1,237.11255610000808,,237.0977792000631,237.11255610000808,238.11147080000956,238.11147080000956,238.11147080000956,238.41325310000684,space,0.28852860000915825,None,238.41494879999664,238.82855726668302,239.13883599999826,239.12812860007398,239.12875939998776,239.13883599999826,239.13883599999826,239.13883599999826,241.74832880008034,400,1,[2.6089109000749886],[2.60892930009868],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,51,3,4,space,0.6738002999918535,None,300,1,[2.205293199978769],[2.205302400048822],4,3,51,3,241.7618930999888,,241.74877250008285,241.7618930999888,242.76204150007106,242.76204150007106,242.76204150007106,243.4460866000736,space,0.6738002999918535,None,243.44752140005585,243.54533286666654,243.85734730004333,243.8463941999944,243.8470317000756,243.85734730004333,243.85734730004333,243.85734730004333,246.06295679998584,300,1,[2.205293199978769],[2.205302400048822],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,52,4,4,space,0.41489969997201115,None,400,1,[2.418082999996841],[2.4180951999733225],4,4,52,4,246.07876449998002,,246.0632402000483,246.07876449998002,247.06216139998287,247.06216139998287,247.07875340001192,247.47904140001629,space,0.41489969997201115,None,247.48043830005918,247.8792844666789,248.1950190999778,248.17906470003072,248.17953920003492,248.1950190999778,248.1950190999778,248.1950190999778,250.6134955000598,400,1,[2.418082999996841],[2.4180951999733225],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,53,5,4,space,0.663631199975498,None,200,1,[2.555143399978988],[2.5551553000696003],4,5,53,0,250.62825820001308,,250.61380320007447,250.62825820001308,251.6288915000623,251.6288915000623,251.6288915000623,252.29585160000715,space,0.663631199975498,None,252.29668939998373,252.39509826671954,252.70791260001715,252.69868410006166,252.69922950002365,252.70791260001715,252.70791260001715,252.70791260001715,255.263442400028,200,1,[2.555143399978988],[2.5551553000696003],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,54,6,4,space,0.4681904000462964,None,500,1,[2.5096421000780538],[2.5096532000461593],4,6,54,2,255.27832749998197,,255.26369290007278,255.27832749998197,256.2789000000339,256.2789000000339,256.2789000000339,256.7490198999876,space,0.4681904000462964,None,256.75028110004496,257.461374366718,257.76949590002187,257.75735860003624,257.7578095999779,257.76949590002187,257.76949590002187,257.76949590002187,260.27949310000986,500,1,[2.5096421000780538],[2.5096532000461593],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,55,7,4,space,0.4607057999819517,None,200,1,[2.0909483999712393],[2.09096329996828],4,7,55,7,260.29496420000214,,260.2797406000318,260.29496420000214,261.2954191999743,261.2954191999743,261.2954191999743,261.76353390002623,space,0.4607057999819517,None,261.7650638000341,262.1787246666538,262.48811120004393,262.4775459000375,262.4782413999783,262.48811120004393,262.48811120004393,262.48811120004393,264.5794186000712,200,1,[2.0909483999712393],[2.09096329996828],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,56,8,4,space,0.45699569990392774,None,100,1,[3.106963000027463],[3.1070068000117317],4,8,56,9,264.595104200067,,264.5796579000307,264.595104200067,265.5788898000028,265.5788898000028,265.5951864999952,266.045900600031,space,0.45699569990392774,None,266.046929400065,266.1452879666506,266.4571681000525,266.44733090000227,266.4479708999861,266.4571681000525,266.4571681000525,266.4571681000525,269.56483260006644,100,1,[3.106963000027463],[3.1070068000117317],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,57,9,4,space,0.42119069991167635,None,300,1,[2.291505500092171],[2.2915277000283822],4,9,57,8,269.57864540000446,,269.56527400005143,269.57864540000446,270.5784099000739,270.5784099000739,270.5784099000739,271.01343789999373,space,0.42119069991167635,None,271.0151684000157,271.728212866645,272.0386863000458,272.02625800005626,272.0280335000716,272.0386863000458,272.0386863000458,272.0386863000458,274.3307443000376,300,1,[2.291505500092171],[2.2915277000283822],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,58,10,4,space,0.4371735999593511,None,400,1,[2.0238346999976784],[2.02384829998482],4,10,58,5,274.34529520000797,,274.3310388000682,274.34529520000797,275.34543990006205,275.34543990006205,275.34543990006205,275.7955490000313,space,0.4371735999593511,None,275.79635120008606,276.49460816668966,276.80726220004726,276.7969871000387,276.7976216999814,276.80726220004726,276.80726220004726,276.80726220004726,278.83149900007993,400,1,[2.0238346999976784],[2.02384829998482],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,59,11,4,space,1.245753200026229,None,500,1,[2.712543400004506],[2.7125546999741346],4,11,59,10,278.8452374000335,,278.831801500055,278.8452374000335,279.84496280003805,279.84496280003805,279.84496280003805,281.09631080005784,space,1.245753200026229,None,281.09747300005984,281.5116982666698,281.8177323000273,281.80614400003105,281.8067715000361,281.8177323000273,281.8177323000273,281.8177323000273,284.53071690001525,500,1,[2.712543400004506],[2.7125546999741346],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,60,0,5,space,0.37094130006153136,None,900,1,[1.9222123000072315],[1.9222227999707684],5,0,60,5,284.5450042000739,,284.5310709000332,284.5450042000739,285.54620680003427,285.54620680003427,285.54620680003427,285.92922739998903,space,0.37094130006153136,None,285.9306399000343,286.6452433666602,286.9571270000888,286.94674160005525,286.94733920006547,286.9571270000888,286.9571270000888,286.9571270000888,288.87968830007594,900,1,[1.9222123000072315],[1.9222227999707684],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,61,1,5,space,0.48680529999546707,None,250,1,[4.70967060001567],[4.709684700006619],5,1,61,6,288.89446380001027,,288.87998289999086,288.89446380001027,289.8790882000467,289.8790882000467,289.8953209000174,290.37968330003787,space,0.48680529999546707,None,290.38090009998996,290.4788114666628,290.788627400063,290.7787476000376,290.7792883000802,290.788627400063,290.788627400063,290.788627400063,295.49868810002226,250,1,[4.70967060001567],[4.709684700006619],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
